corrClust,corrDeg,corrDen,corrGin,corrPath,corrBet,corrEigen
-0.24611998261569443,-0.536377500943936,0.29691769899119563,-0.5507635061413959,-0.2751535741384641,0.40119734830110915,0.5044286686404357
0.00988703181294899,1.8400755441565796e-09,0.0017174050776391572,5.472050708467019e-10,0.003783357705718859,1.536400957623634e-05,2.2387447706009983e-08
