corrClust,corrDeg,corrDen,corrGin,corrPath,corrBet,corrEigen
0.1574553965317592,0.6416566330389188,-0.7114071058564015,0.37116480208937563,0.5617094439012934,-0.7553576329895741,-0.7735518906099528
0.01973472594837936,8.370126703915288e-27,4.3551678504961023e-35,1.470556607302656e-08,1.307108450363839e-19,1.0542224613594104e-41,7.195588489399319e-45
