corrClust,corrDeg,corrDen,corrGin,corrPath,corrBet,corrEigen
-0.44871393728008346,0.843603571669657,-0.8302882788277327,0.4762579183180728,0.8342466876534523,-0.8959928226061086,-0.8664896465213235
3.0180133740297845e-12,1.6025476670538506e-60,5.25039430812709e-57,8.45665942434586e-14,5.103509047270923e-58,1.8926464143812784e-78,2.0865958667997965e-67
