corrClust,corrDeg,corrDen,corrGin,corrPath,corrBet,corrEigen
,-0.6938878980692051,0.7659884245725376,-0.813333166148111,-0.8737893271158554,-0.6442943141839913,0.8613540759959373
,3.7950540217734964e-06,8.213458429047686e-08,2.8871450742293857e-09,7.281113792683642e-12,2.9573136397958798e-05,3.116287569329867e-11
