corrClust,corrDeg,corrDen,corrGin,corrPath,corrBet,corrEigen
0.37129444402240264,0.8931394341379731,-0.7195567697612884,0.6870556016811411,0.6150509377856221,-0.8781153250254037,-0.8184759924249286
1.4523738181633455e-08,3.039463007597351e-77,3.2224581931362496e-36,6.248217063841401e-32,3.512025702044382e-24,2.057851831178864e-71,3.907062680854951e-54
