deg,density,clustering,Ginni,pathLenght,betweenessCentrality,eigenvectorCentrality,PPVsales
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.3333333333333333,0.26666666666666666,0.0,0.16666666666666666,1.6666666666666667,0.3333333333333333,0.48662453289435065,
1.3333333333333333,0.26666666666666666,0.0,0.16666666666666666,1.6666666666666667,0.3333333333333333,0.48662453289435065,
1.3333333333333333,0.26666666666666666,0.0,0.16666666666666666,1.6666666666666667,0.3333333333333333,0.48662453289435065,
1.3333333333333333,0.26666666666666666,0.0,0.16666666666666666,1.6666666666666667,0.3333333333333333,0.48662453289435065,
1.4545454545454546,0.14545454545454545,0.0,0.2159090909090909,1.8,0.26666666666666666,0.4261973887305469,
1.4545454545454546,0.14545454545454545,0.0,0.2159090909090909,1.8,0.26666666666666666,0.4261973887305469,
1.4444444444444444,0.08496732026143791,0.0,0.20085470085470086,1.8,0.26666666666666666,0.4261973887305469,
1.4444444444444444,0.08496732026143791,0.0,0.20085470085470086,1.8,0.26666666666666666,0.4261973887305469,
1.4444444444444444,0.08496732026143791,0.0,0.20085470085470086,1.8,0.26666666666666666,0.4261973887305469,
1.6666666666666667,0.07246376811594203,0.0,0.2604166666666667,3.121212121212121,0.21212121212121213,0.24666494531771474,
1.6666666666666667,0.07246376811594203,0.0,0.2604166666666667,3.121212121212121,0.21212121212121213,0.24666494531771474,
1.7241379310344827,0.06157635467980296,0.0,0.296551724137931,2.933333333333333,0.14871794871794872,0.21687821421325484,
1.7241379310344827,0.06157635467980296,0.0,0.296551724137931,2.933333333333333,0.14871794871794872,0.21687821421325484,
1.7241379310344827,0.06157635467980296,0.0,0.296551724137931,2.933333333333333,0.14871794871794872,0.21687821421325484,
1.6774193548387097,0.05591397849462366,0.0,0.29280397022332505,2.933333333333333,0.14871794871794872,0.21687821421325484,
1.6774193548387097,0.05591397849462366,0.0,0.29280397022332505,2.933333333333333,0.14871794871794872,0.21687821421325484,
1.6571428571428573,0.04873949579831933,0.0,0.2995073891625616,3.073529411764706,0.13823529411764704,0.2007085644058958,
1.6571428571428573,0.04873949579831933,0.0,0.2995073891625616,3.073529411764706,0.13823529411764704,0.2007085644058958,
1.6571428571428573,0.04873949579831933,0.0,0.2995073891625616,3.073529411764706,0.13823529411764704,0.2007085644058958,
1.6571428571428573,0.04873949579831933,0.0,0.2995073891625616,3.073529411764706,0.13823529411764704,0.2007085644058958,
1.6571428571428573,0.04873949579831933,0.0,0.2995073891625616,3.073529411764706,0.13823529411764704,0.2007085644058958,
1.7222222222222223,0.049206349206349205,0.0,0.3064516129032258,3.473684210526316,0.1374269005847953,0.17675539606266222,
1.7222222222222223,0.049206349206349205,0.0,0.3064516129032258,3.473684210526316,0.1374269005847953,0.17675539606266222,
1.7837837837837838,0.04954954954954955,0.0,0.3153153153153153,3.5904761904761906,0.13634085213032585,0.1735503120356462,
1.7058823529411764,0.05169340463458111,0.0,0.29817444219066935,3.3333333333333335,0.16666666666666669,0.20451287878000354,
1.65,0.04230769230769231,0.0,0.29924242424242425,3.372549019607843,0.1482843137254902,0.190284526079964,
1.65,0.04230769230769231,0.0,0.29924242424242425,3.372549019607843,0.1482843137254902,0.190284526079964,
1.7209302325581395,0.04097452934662237,0.0,0.3048397234443746,3.4095238095238094,0.1268170426065163,0.17833147647971756,
1.65,0.04230769230769231,0.0,0.2840909090909091,3.326797385620915,0.14542483660130717,0.19902772879461372,
1.65,0.04230769230769231,0.0,0.2840909090909091,3.326797385620915,0.14542483660130717,0.19902772879461372,
1.641025641025641,0.043184885290148446,0.0,0.27163461538461536,3.7333333333333334,0.14385964912280702,0.19183377586858716,
1.641025641025641,0.043184885290148446,0.0,0.27163461538461536,3.7333333333333334,0.14385964912280702,0.19183377586858716,
1.7073170731707317,0.042682926829268296,0.0,0.27038327526132405,4.478632478632479,0.13914529914529916,0.15985022324429288,
1.696969696969697,0.05303030303030303,0.0,0.26731601731601734,4.693333333333333,0.16057971014492753,0.1534166478030424,
1.7714285714285714,0.052100840336134456,0.0,0.3032258064516129,3.973333333333333,0.1292753623188406,0.15003808285579914,
1.793103448275862,0.06403940886699508,0.0,0.3050397877984085,3.5904761904761906,0.13634085213032582,0.1699146557054228,
1.793103448275862,0.06403940886699508,0.0,0.3050397877984085,3.5904761904761906,0.13634085213032582,0.1699146557054228,
1.75,0.056451612903225805,0.0,0.29799107142857145,3.5904761904761906,0.13634085213032582,0.1699146557054228,
1.7419354838709677,0.05806451612903226,0.0,0.28793309438470727,3.6315789473684212,0.14619883040935666,0.1748800853235264,
1.75,0.056451612903225805,0.0,0.29575892857142855,3.6952380952380954,0.1418546365914787,0.16963411109605397,
1.8,0.06206896551724138,0.0,0.30864197530864196,3.5473684210526315,0.14152046783625732,0.17163967664412946,
1.8,0.06206896551724138,0.0,0.30864197530864196,3.5473684210526315,0.14152046783625732,0.17163967664412946,
1.8,0.06206896551724138,0.0,0.30864197530864196,3.5473684210526315,0.14152046783625732,0.17163967664412946,
1.8,0.06206896551724138,0.0,0.30864197530864196,3.5473684210526315,0.14152046783625732,0.17163967664412946,
1.878787878787879,0.058712121212121215,0.0,0.32746823069403713,3.6284584980237153,0.1251646903820817,0.15818688891297636,
1.8125,0.05846774193548387,0.0,0.30280172413793105,3.982683982683983,0.14913419913419917,0.16604972362874867,
1.736842105263158,0.04694167852062589,0.0,0.31259968102073366,3.9818840579710146,0.1355401844532279,0.15671658212964196,
1.6756756756756757,0.046546546546546545,0.0,0.3007846556233653,4.07905138339921,0.14662149444758144,0.16060885842131195,
1.6756756756756757,0.046546546546546545,0.0,0.3007846556233653,4.07905138339921,0.14662149444758144,0.16060885842131195,
1.6571428571428573,0.04873949579831933,0.0,0.29064039408866993,3.633986928104575,0.16462418300653592,0.1923350095807722,
1.6571428571428573,0.04873949579831933,0.0,0.29064039408866993,3.633986928104575,0.16462418300653592,0.1923350095807722,
