date,rank
2019-09-02,15
2019-09-09,14
2019-09-16,14
2019-09-23,14
2019-09-30,14
2019-10-07,14
2019-10-14,8
2019-10-21,8
2019-10-28,8
2019-11-04,8
2019-11-11,8
2019-11-18,8
2019-12-10,8
2019-12-16,7
2019-12-24,7
2020-01-20,7
