date,rank
2019-04-15,8
2019-04-22,8
2019-04-30,8
2019-05-06,8
2019-05-13,8
2019-05-21,8
2019-06-03,8
2019-07-08,8
2019-07-15,10
2019-07-22,8
2019-07-29,8
2019-08-05,8
2019-08-12,7
2019-08-19,8
2019-09-02,8
2019-09-09,13
2019-09-16,13
2019-09-23,13
2019-09-30,13
2019-10-07,13
2019-10-14,13
2019-10-21,13
2019-10-28,12
2019-11-04,12
2019-11-11,12
2019-11-18,12
2019-12-10,12
2019-12-16,15
2019-12-24,15
2020-01-20,14
