fighter,pearson
Irene Aldana,nan
Vinicius Moreira,0.09577453265339593
Claudio Puelles,0.03733928012789184
Sergio Pettis,0.046525188402717604
Glover Teixeira,0.15532604311575857
Todd Duffee,-0.09468045029697242
Kyle Prepolec,-0.06659602216952537
Chas Skelly,0.10922214081775275
Don Madge,0.003123690335858661
Nordine Taleb,0.17865764059244454
Li Jingliang,-0.152784547798044
Damir Ismagulov,-0.057640123507365235
Yoel Romero,-0.0026002595972635534
Daniel Cormier,0.3919569477645654
Manny Bermudez,-0.015186070121042429
Eduardo Garagorri,-0.0474800177652159
Kazula Vargas,-0.05995201807451812
Joaquim Silva,-0.01597874406272222
Scott Holtzman,-0.014176890156557317
Darko Stosic,0.0866333607343717
Mickey Gall,0.3033538838743327
Cristiane Justino,nan
Olivier Aubin-Mercier,0.06084444932045635
Erik Koch,0.7076783063843453
Sam Alvey,0.17530105816890268
Ray Borg,0.15441091285053218
Urijah Faber,0.22290329221912492
Pingyuan Liu,-0.031883052395707275
Benito Lopez,-0.01629794655902799
Gilbert Melendez,0.683798125636424
Edmen Shahbazyan,-0.12406019138620084
Alejandro Perez,-0.007897158942145002
Emily Whitmire,nan
Andrea Lee,nan
Allen Crowder,0.18137912603559467
Tatiana Suarez,nan
Yan Xiaonan,nan
Stevie Ray,-0.09519354540431939
Tonya Evinger,nan
Damir Hadzovic,-0.00027563157781558024
Alexander Gustafsson,0.09621722022932555
Daniel Teymur,0.1260962177400157
Jimi Manuwa,0.37192825866777884
Nick Hein,-0.009041671403513134
Bea Malecki,nan
Desmond Green,0.09455199641396603
Antonio Carlos Junior,0.15341815014059484
Zak Cummings,0.6275724527919546
Michael Trizano,-0.06793941361351033
Danny Roberts,-0.10137344187262845
Patrick Cummins,0.27243685828515607
Jared Cannonier,-0.10904890190987779
Rogerio Nogueira,0.24055731415440074
Thiago Moises,-0.0566624855781863
Rose Namajunas,nan
BJ Penn,0.0379902705892685
Luana Carolina,nan
Talita Bernardo,nan
Walt Harris,-0.1014905640570861
Kyle Nelson,0.05794937101564847
Arjan Bhullar,0.038165922730660724
Mitch Gagnon,0.11106211315034503
Ben Saunders,-0.12345850062866173
Krzysztof Jotko,0.23937457564770165
Sergei Pavlovich,-0.07282144690779116
Sultan Aliev,0.28139435299412835
Magomed Mustafaev,-0.24651218809313746
Curtis Millender,0.07339896774495866
Wilson Reis,0.09708366435266932
Boston Salmon,0.0660612915241532
Lauren Mueller,nan
Ross Pearson,0.6234364344303297
Sodiq Yusuff,-0.07614109451675212
Alex Perez,-0.03193754166460058
John Makdessi,0.4050184781626601
Eric Shelton,0.007452933049278253
Ryan MacDonald,0.004577930842843591
Jack Marshman,-0.012591863997525881
Darren Till,-0.056882884850338294
Danny Henry,0.03812769960615581
Nicolae Negumereanu,-0.0886139074294473
Mike Grundy,-0.008491036509124392
Tim Boetsch,0.24272061663721878
Anthony Rocco Martin,-0.11957229460883151
Cody Garbrandt,-0.06047925937455419
Dwight Grant,-0.024799730681208505
Liz Carmouche,nan
Michel Prazeres,0.037775175793108406
Aleksandra Albu,nan
Renan Barao,0.10153406559489565
Wuliji Buren,0.00034613143497529066
Teruto Ishihara,0.01251376942760949
Mara Romero Borella,nan
Junior Albini,0.33930100571886845
Bibulatov Magomed,-0.0015750627081565637
Gregor Gillespie,-0.026952864146611744
Paige VanZant,nan
Dennis Bermudez,0.05831296295362569
Kyle Stewart,0.036945457675434355
Chad Mendes,-0.05815061681110969
Cat Zingano,nan
Ilir Latifi,0.35369877846969755
Zak Ottow,-0.056896094928156574
Trevor Smith,0.05100863721041082
Adam Milstead,0.21683276351156341
Chris de la Rocha,0.38887771058902776
Elias Theodorou,0.18361036772330608
Chad Laprise,0.4927868049099916
Mark Hunt,0.491765073632014
Suman Mokhtarian,0.06352516170500742
Yushin Okami,-0.17328230061232208
Alex Gorgees,-0.05128891382656922
Keita Nakamura,-0.22629254544445254
Elias Garcia,0.0414311256527471
Mizuto Hirota,0.2254787669237027
Darren Stewart,0.03262044536912924
Rick Glenn,0.09926762565119487
Pannie Kianzad,nan
Julija Stoliarenko,nan
Hu Yaozong,-0.10051526858445213
Guido Cannetti,0.0906150801549413
Cynthia Calvillo,nan
Cezar Ferreira,0.49168586049819657
Devin Powell,-0.02488313689846708
Humberto Bandenay,0.003701169534617736
Nad Narimani,0.11584013141920148
Laureano Staropoli,-0.08801124353690952
Chan Sung Jung,0.2602346932308716
Joseph Morales,0.018333950031690367
Jason Knight,0.1384101235500189
Chris Weidman,0.5222378203144049
Adam Wieczorek,0.16703339984276971
Alex Garcia,0.35626372425712693
Thibault Gouti,-0.10749084094163583
Andre Soukhamthath,-0.026364725631841963
Te Edwards,0.03956500541358729
Lina Lansberg,nan
Ryan LaFlare,0.6888971556461262
Gray Maynard,0.1276649611955068
Luis Henrique,0.022257973881019896
Augusto Sakai,-0.08702583296522086
Thales Leites,0.017858792908569454
Aleksei Kunchenko,-0.04496221940349476
Khalid Murtazaliev,-0.07063746767742363
Adam Yandiev,0.4486375864629322
Robert Sanchez,-0.028870709273063094
John Moraga,-0.024902704419427223
James Krause,-0.060107804607504346
Jake Ellenberger,0.16301262648645787
Justin Gaethje,-0.027775230900372275
TJ Dillashaw,-0.07757572358314452
Demetrious Johnson,-0.08143199849935369
Matt Sayles,0.006075832306425297
Danielle Taylor,nan
Kajan Johnson,0.1930684604999864
Eddie Alvarez,-0.06506621189932257
Jordan Mein,0.25882176420369385
Dustin Ortiz,0.08177341416230233
Emil Meek,0.3755818092130719
Vitor Miranda,0.49952144962573114
Davey Grant,-0.01065114643415387
Justin Ledet,0.23199098700471144
Jeremy Kimball,0.05731442862490751
Damian Stasiak,0.07095411482074414
Myles Jury,0.1641416322852022
Randy Brown,-0.19839837418243178
Sage Northcutt,-0.13790443919192213
Kurt Holobaugh,-0.12612410323895124
Justin Scoggins,0.10107088973387696
Jessica Aguilar,nan
Gokhan Saki,0.11689138787554879
Jamie Moyle,nan
Jay Cucciniello,-0.04188549781806854
John Gunther,-0.09857445113316249
Matt Bessette,0.3729748050143902
Tyler Diamond,0.07747342117887021
Felipe Arantes,-0.04118491924037375
Rolando Dy,-0.0613692532215238
Shinsho Anzai,0.08237626527957335
Viviane Pereira,nan
Jenel Lausa,-0.012591987683292527
CM Punk,0.37215403507878186
Rashad Coulter,-0.029284169081394182
Rashad Evans,-0.023983479027060123
Mike Santiago,0.1027766996727832
Jarred Brooks,-0.03596791283528533
Johnny Eduardo,0.12437373951913872
Eric Spicely,0.012034401612924586
Daniel Kelly,-0.10763707323833116
Brad Scott,-0.1098662963475247
Alexa Grasso,nan
Diego Rivas,0.05169790781787224
Poliana Botelho,nan
Henry Briones,0.17196168707920034
Vitor Belfort,0.23900092739954037
Alberto Mina,0.26116915478071245
Justin Willis,0.017769708556994702
Matthew Lopez,0.04023554638873328
Dhiego Lima,-0.0008540687733335321
Bec Rawlings,nan
Tom Duquesnoy,0.0031603891335047285
Mark Godbeer,0.04892831391785673
Mike Pyle,0.06442973654553798
CB Dollaway,0.41119991788272875
Bryan Caraway,0.03615500188795684
Jordan Johnson,0.33879697179503554
Maryna Moroz,nan
Albert Morales,0.007700680973566562
Steven Peterson,0.04484132029085269
Oskar Piechota,-0.019585025635796904
Joshua Burkman,-0.18592895156824774
Rob Wilkinson,0.06246846605704667
Tyson Pedro,0.0035564530944325774
Damien Brown,-0.033644136825071926
Timothy Johnson,-0.10033170315159089
Alan Patrick,-0.12186618212323669
Lyoto Machida,0.14098531229013156
Maia Stevenson,nan
Iuri Alcantara,-0.025215737528611268
Jordan Rinaldi,0.01055583294470995
Vinc Pichel,0.027230290466655496
Austin Arnett,0.0029723041279668084
Sabah Homasi,-0.10992179071449115
Mads Burnell,0.017516815876691953
Kalindra Faria,nan
Julian Marquez,-0.01828366054776826
Carls John De Tomas,-0.02768647027654127
Antonio Braga Neto,0.054485697906446376
David Teymur,0.24749607709619686
Amanda Cooper,nan
Barb Honchak,nan
Christina Marks,nan
DeAnna Bennett,nan
Nicco Montano,nan
Joe Soto,0.04600943203565176
Ariel Beck,nan
Karine Gevorgyan,nan
Michael Bisping,-0.19419184589873129
Kailin Curran,nan
Wang Guan,-0.026495671513802083
Cyril Asker,0.22430224727270565
Ryan Benoit,0.04070358987157513
Anthony Hamilton,0.017210647783159866
Alex Chambers,nan
Nate Marquardt,-0.10539046514102908
Jake Collier,-0.05427467372062916
Johny Hendricks,0.42581322917188424
Hacran Dias,0.2361688256968126
Marcelo Golm,0.17865906389367425
Artem Lobov,-0.08904366995582824
Marcin Held,0.31367542692764244
Salim Touahri,0.008321574658392984
Pearl Gonzalez,nan
Takanori Gomi,0.6452309565436818
Syuri Kondo,nan
Daichi Abe,0.19550288399365207
Hector Lombard,0.34895040385864395
Luke Rockhold,0.5366246712685946
Jason Saggo,0.07507886826129448
Mitch Clarke,0.530121828486539
Francimar Barroso,0.4320381061905846
Bojan Mihajlovic,0.05886965357573422
Alvaro Herrera Mendoza,-0.0612073874155976
Damian Grabowski,0.08014446397116617
Rafael Natal,0.44406546660362056
Frankie Perez,0.2313485475784354
James Mulheron,0.018213060204266635
Charlie Ward,-0.12315586984524039
Leslie Smith,nan
Daniel Omielanczuk,0.24602633583691005
Travis Browne,0.4522458081975104
Joachim Christensen,0.0970593046117942
Josh Stansbury,0.3374347365002233
Dong Hyun Kim,0.11271158300366169
Tarec Saffiedine,0.6828338166490902
Naoki Inoue,-0.03614309058285014
Kwan Ho Kwak,-0.023072221133019783
Kiichi Kunimoto,0.4830914018559772
Paulo Costa,-0.08971711301984917
Erick Silva,0.6552115755764722
Marco Beltran,0.07631125060085017
Luan Chagas,-0.03643910325176974
Oliver Enkamp,-0.07274668804841472
Nicholas Musoke,0.5613806046920042
Reza Madadi,0.3918727859544799
Hector Sandoval,0.025346344552499265
Jessica Penne,nan
Patrick Williams,0.014132055413741084
Will Brooks,0.24860023024169778
Brad Pickett,0.0890096361344555
Rony Jason,0.1884053590139837
Garreth McLellan,0.4535953707046726
Sam Sicilia,0.40967644360370337
Anderson Silva,-0.20999462778352063
Abel Trujillo,0.11056614507106004
Daniel Jolly,0.3120999861138779
Henrique da Silva,-0.15377053694057286
Bobby Nash,-0.006677577560623497
Marcos Rogerio de Lima,0.07032363424901764
Jason Gonzalez,0.07740951547701236
Dmitrii Smoliakov,-0.07869770269336562
Jocelyn Jones-Lybarger,nan
Brandon Thatch,0.1663540135173932
James Moontasri,0.33901512610617823
Cole Miller,0.4412784082194431
Bojan Velickovic,-0.029881264819277872
Valerie Letourneau,nan
Tim Kennedy,0.08468215915189531
Zach Makovsky,0.017814346409160547
Joseph Gigliotti,-0.07905189903978616
Tiago dos Santos e Silva,-0.0913657901762108
Juliana Lima,nan
Keith Berish,0.5041808454093526
Elvis Mutapcic,0.15836722823856852
Kyle Noke,0.42973248140524833
Yusuke Kasuya,-0.10657007993540983
Seo Hee Ham,nan
Richard Walsh,-0.0019401356884041977
Ben Nguyen,0.11136870019509494
Yao Zhikui,0.10344131090921396
Ryan Bader,0.015422006606154292
Magnus Cedenblad,0.34565922553129136
Kyoji Horiguchi,-0.1018655326079771
Anna Elmose,nan
Gegard Mousasi,0.282572127430936
Miesha Tate,nan
Erik Perez,0.07690498944768284
Erick Montano,-0.0418976786848696
Lukasz Sajewski,0.03031176492866084
Shamil Abdurakhimov,-0.0066797600015815325
Cody East,0.10293489764907278
Jonathan Wilson,0.10159415662147622
Kelly Faszholz,nan
Godofredo Pepey,0.16516163646117943
Roy Nelson,0.10493760654747794
Glaico Franca Moreira,-0.0376486236152027
Chris Wade,0.4546619690091259
Roan Carneiro,-0.06554346278001709
